"Time (s)";"Peak-Frequency"
5,080596081E1;9,928845214E0
5,094519206E1;9,928807177E0
5,108542029E1;9,928786367E0
5,122387602E1;8,273977716E0
5,136567508E1;1,820276951E1
5,150601123E1;1,654796961E1
5,164691691E1;1,654794527E1
5,179579727E1;1,654798414E1
5,192972826E1;1,654799457E1
5,206950196E1;1,654798156E1
5,221113430E1;1,654797282E1
5,232565352E1;1,654794990E1
5,244714170E1;8,273971787E0
5,258397003E1;8,273960241E0
5,272639279E1;8,273970271E0
5,286492092E1;8,273965590E0
5,300565639E1;1,654792565E1
5,314769514E1;1,654790434E1
5,328721774E1;1,654789177E1
5,342783430E1;1,654787403E1
5,356554290E1;8,273913299E0
5,370729862E1;1,489301328E1
5,384616878E1;1,489299322E1
5,398621081E1;1,489295342E1
5,413149159E1;1,489295727E1
5,424582305E1;1,489294885E1
5,436962086E1;1,489292269E1
5,450913180E1;8,273851065E0
5,464681868E1;1,323816113E1
5,478502451E1;1,323812518E1
5,492545154E1;1,323809837E1
5,506581774E1;1,323807604E1
5,520645394E1;1,158332353E1
5,534624050E1;1,323809537E1
5,548609571E1;1,323808553E1
5,562783529E1;9,928550880E0
5,576797071E1;6,619030781E0
5,592226638E1;1,158328128E1
5,603796842E1;1,158328508E1
5,616268743E1;1,323802383E1
5,630399899E1;1,323800579E1
5,644520800E1;1,158324963E1
5,658573102E1;1,158324021E1
5,672740133E1;1,158322792E1
5,686652222E1;1,158323940E1
5,700529493E1;1,158325519E1
5,714417508E1;1,158325999E1
5,728519388E1;1,323801720E1
5,742625274E1;1,158328864E1
5,756721284E1;1,158330555E1
5,768514196E1;1,489284060E1
5,782471420E1;1,489285585E1
5,796076633E1;1,158331108E1
5,810120211E1;1,323804634E1
5,823899920E1;1,323803129E1
5,837144795E1;1,323801588E1
5,850741920E1;8,108281540E1
5,864749909E1;1,158325859E1
5,878718295E1;7,942821684E1
5,892494675E1;1,323804406E1
5,906579019E1;9,928522985E0
5,920504967E1;1,158327576E1
5,934528904E1;1,158326028E1
5,948543487E1;9,928497951E0
5,962939664E1;1,323801702E1
5,976787977E1;1,158326621E1
5,992683289E1;1,158327544E1
6,004275753E1;1,158326253E1
6,018123440E1;1,158325516E1
6,032134258E1;1,158326047E1
6,046035227E1;1,158324455E1
6,060167716E1;9,928477571E0
6,074401518E1;9,928477409E0
6,088774065E1;9,928462378E0
6,102515513E1;1,158319906E1
6,116607289E1;1,158321010E1
6,130625232E1;1,158321984E1
6,144534805E1;1,158321909E1
6,158642643E1;1,323796731E1
6,172650378E1;9,928488590E0
6,186470425E1;9,928484309E0
6,200601201E1;9,928472488E0
6,212248524E1;9,928475645E0
6,224765357E1;9,928484256E0
6,238648711E1;1,489275744E1
6,252639175E1;1,489275704E1
6,266610919E1;1,489276610E1
6,280627966E1;9,928512929E0
6,294597893E1;9,928521220E0
6,308724888E1;1,158329504E1
6,322672904E1;1,158332550E1
6,336871904E1;1,158332849E1
6,350631612E1;1,158333305E1
6,364747904E1;1,489288976E1
6,378797024E1;1,489292041E1
6,393358341E1;1,158336644E1
6,404736310E1;1,158337530E1
6,418883597E1;9,928606223E0
6,432696498E1;9,928622057E0
6,446558044E1;1,158340538E1
6,460487461E1;1,158344695E1
6,474587826E1;1,323824541E1
6,488715419E1;1,158348340E1
6,502554695E1;1,489307953E1
6,516466742E1;1,489309574E1
6,530470862E1;1,489309750E1
6,544573977E1;1,489310392E1
6,558770378E1;1,489315632E1
6,573200669E1;1,489318280E1
6,584695919E1;1,489321049E1
6,596830565E1;1,323844492E1
6,610525607E1;1,323849870E1
6,624596440E1;1,323854563E1
6,638569279E1;1,158375009E1
6,652568774E1;1,158377043E1
6,666656836E1;9,928942929E0
6,680181867E1;9,928959834E0
6,694817758E1;1,489347073E1
6,708472003E1;1,158380395E1
6,722622216E1;9,928960638E0
6,736659675E1;9,928957481E0
6,752134617E1;9,928965398E0
6,763520419E1;9,928973637E0
6,775947971E1;8,274146347E0
6,789996185E1;9,928968770E0
6,804126732E1;9,928971176E0
6,818069784E1;9,928974118E0
6,832244336E1;1,158382149E1
6,846508555E1;1,158383160E1
6,860532914E1;9,929001618E0
6,874744732E1;1,158384727E1
6,888796367E1;1,158388646E1
6,902874826E1;8,274231366E0
6,913864487E1;1,158396423E1
6,927277758E1;1,323882183E1
6,941913477E1;9,929157301E0
6,955303732E1;8,274308852E0
6,968944336E1;1,654866924E1
6,982621935E1;1,654869537E1
6,996486706E1;1,654872292E1
7,010575930E1;1,489389525E1
7,024625565E1;1,489392511E1
7,038469362E1;1,489393040E1
7,052629268E1;1,489397847E1
7,066710544E1;8,274464989E0
7,080673065E1;1,489409853E1
7,094562492E1;2,978838824E1
7,108518466E1;2,978849498E1
7,123199435E1;2,978859193E1
