"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
5.498589599E0;2.554503441E0;5.559097290E0;5.329263687E0;8.113575165E0
5.500945380E0;3.232033253E0;5.300534725E0;5.851177216E0;8.531001238E0
5.503301005E0;9.169398546E-1;6.021158218E0;7.799973965E0;9.896197191E0
5.505657047E0;-6.176775098E-1;4.939025879E0;8.613967896E0;9.948665491E0
5.508013245E0;-2.063713074E0;3.935898304E0;8.810283661E0;9.867689968E0
5.510368922E0;-4.314166069E0;5.025213242E0;1.079020309E1;1.266069824E1
5.512724391E0;-3.440320015E0;3.670153379E0;1.039517689E1;1.154839946E1
5.515080328E0;-2.391704798E0;3.885622263E0;1.011027908E1;1.109216189E1
5.517436318E0;-1.754874468E0;5.487274647E0;1.042869473E1;1.191416976E1
5.519792620E0;1.321542501E0;4.687645435E0;8.685790062E0;9.958084319E0
5.522148609E0;2.769972324E0;4.484147072E0;6.844728470E0;8.638902098E0
5.524504651E0;2.173841715E0;6.519131184E0;8.166271210E0;1.067298668E1
5.526860641E0;2.980653048E0;5.034789562E0;7.249330997E0;9.315911036E0
5.529216370E0;1.446035624E0;4.958178520E0;7.665904522E0;9.243410918E0
5.531572151E0;-8.953929543E-1;5.403481007E0;8.815072060E0;1.037809380E1
5.533928505E0;-1.558558345E0;3.904775143E0;8.326675415E0;9.327909546E0
5.536284443E0;-3.471443176E0;4.500905514E0;1.006718540E1;1.156102461E1
5.538640849E0;-3.751552820E0;4.534422874E0;1.046700001E1;1.200804849E1
5.540996578E0;-2.135536194E0;3.200910091E0;9.394443512E0;1.015194115E1
5.543352047E0;-1.314360261E0;5.142524242E0;1.024195480E1;1.153562901E1
5.545707724E0;7.014709711E-1;4.721162796E0;9.535695076E0;1.066353226E1
5.548063141E0;3.215274572E0;4.599063873E0;8.563691139E0;1.023846595E1
5.550418609E0;3.210486412E0;5.384328365E0;8.017836571E0;1.017761849E1
5.552775016E0;2.389310598E0;6.361120701E0;8.206970215E0;1.065490600E1
5.555130849E0;1.817121029E0;4.268678188E0;5.990035057E0;7.576546858E0
5.557486734E0;-1.211413980E0;6.133681297E0;7.280454636E0;9.596592613E0
5.559842047E0;-3.272732973E0;5.374751568E0;6.490401745E0;9.040135527E0
5.562197047E0;-2.755607605E0;3.404408455E0;4.505693913E0;6.283681074E0
5.564553401E0;-4.654128075E0;6.200716019E0;7.053015232E0;1.048116459E1
5.566909495E0;-3.167392731E0;4.646945953E0;7.340306759E0;9.246977167E0
5.569265797E0;-1.987102032E-1;4.180096626E0;7.476770401E0;8.568243063E0
5.571621370E0;-9.576395154E-2;5.678802490E0;9.396838188E0;1.097991514E1
5.573976891E0;2.992623568E0;4.589487553E0;9.578789711E0;1.103505343E1
5.576332724E0;3.674941540E0;4.472176552E0;1.097933674E1;1.241174418E1
5.578688505E0;2.657449722E0;5.247864723E0;1.258577728E1;1.389258482E1
5.581044286E0;1.611228466E0;3.734794140E0;1.167362595E1;1.236196939E1
5.583400172E0;-1.304783821E0;4.081938267E0;1.141985130E1;1.219744582E1
5.585756266E0;-3.610301018E0;3.794646502E0;1.078780937E1;1.199209934E1
5.588112203E0;-4.579910755E0;3.524113417E0;9.609912872E0;1.121362490E1
5.590467932E0;-4.764256477E0;4.072361946E0;8.451169014E0;1.052162199E1
5.592823818E0;-3.222456932E0;4.117849827E0;6.377879143E0;8.247318245E0
5.595180328E0;-1.568134665E0;5.678802490E0;6.351543903E0;8.663137654E0
5.597536474E0;1.120438218E0;4.479358673E0;4.654128075E0;6.555985361E0
5.599892411E0;2.288758516E0;6.155228138E0;5.678802490E0;8.681822775E0
5.602247776E0;2.097230434E0;5.377145767E0;5.623738289E0;8.058443053E0
5.604603922E0;1.927249551E0;5.571067810E0;7.160749435E0;9.275096757E0
5.606959599E0;-1.843456030E-1;5.044366360E0;8.458351135E0;9.850041584E0
5.609315953E0;-1.853032470E0;4.295013428E0;9.629065514E0;1.070512832E1
5.611671734E0;-3.789858341E0;4.168126106E0;1.040954113E1;1.183616695E1
5.614027464E0;-4.543999672E0;4.283042908E0;1.129775238E1;1.290858623E1
5.616383870E0;-3.282309532E0;3.454684496E0;1.019646645E1;1.125505792E1
5.618739443E0;-2.094836473E0;4.371624470E0;9.973815918E0;1.108947448E1
5.621095745E0;-1.197049394E-1;5.535156250E0;9.514148712E0;1.100778405E1
5.623451422E0;2.420433760E0;3.978992224E0;6.655594826E0;8.123288816E0
5.625807255E0;1.857820630E0;5.810477734E0;7.194266796E0;9.432424064E0
5.628162047E0;1.491523504E0;5.336446285E0;6.971615791E0;8.905376357E0
5.630517620E0;1.333513021E0;5.149706364E0;7.182296276E0;8.937735306E0
5.632873089E0;-1.005521536E0;5.137735844E0;7.831097126E0;9.419845294E0
5.635228870E0;-1.651928186E0;3.974204063E0;7.955590248E0;9.045141285E0
5.637584339E0;-3.370891094E0;4.390777111E0;9.435143471E0;1.093909332E1
5.639939807E0;-4.237555027E0;4.053209305E0;1.020843697E1;1.177274664E1
5.642296318E0;-3.301462173E0;3.777887821E0;1.033053589E1;1.148442687E1
5.644652620E0;-1.934431791E0;3.792252541E0;1.008633804E1;1.094794140E1
5.647008349E0;-4.069967866E-1;4.651733875E0;1.051727581E1;1.150727443E1
5.649364755E0;1.149167418E0;4.433870792E0;9.880445480E0;1.089050039E1
5.651720536E0;2.331852198E0;4.244737148E0;8.692973137E0;9.951035629E0
5.654076214E0;1.101285458E0;5.827236652E0;8.836618423E0;1.064214930E1
5.656431526E0;6.081010699E-1;4.539211273E0;7.096108913E0;8.445649034E0
5.658787880E0;-3.351738453E-1;5.032395840E0;6.974009991E0;8.606634926E0
5.661144391E0;-3.282309532E0;5.626132011E0;7.155961514E0;9.676502594E0
5.663500224E0;-3.315826893E0;4.158549786E0;5.348416805E0;7.542798329E0
5.665856005E0;-4.153761387E0;4.378806591E0;4.960572720E0;7.812487602E0
5.668211682E0;-5.106612682E0;5.920606136E0;7.515076160E0;1.084469639E1
5.670567203E0;-1.699810147E0;3.437925816E0;6.320420742E0;7.392997146E0
5.672922724E0;-1.005521536E0;5.439392567E0;8.673819542E0;1.028752694E1
5.675277984E0;6.559830904E-1;4.790591717E0;9.030540466E0;1.024357086E1
5.677633453E0;2.908829927E0;4.424294472E0;1.000254440E1;1.131753364E1
5.679989339E0;2.102018833E0;4.565546513E0;1.148449230E1;1.253619805E1
5.682345380E0;1.862608910E0;5.125765324E0;1.248522472E1;1.362437589E1
5.684701109E0;1.436459273E-1;3.402014494E0;1.096018410E1;1.147693218E1
5.687056891E0;-2.499439240E0;4.091515064E0;1.110622406E1;1.209693783E1
5.689412359E0;-4.409929752E0;3.564813137E0;9.873263359E0;1.138581145E1
5.691767932E0;-5.374751568E0;4.216008186E0;9.078422546E0;1.136135711E1
5.694123141E0;-4.156155586E0;3.964627504E0;6.938098431E0;9.007169941E0
5.696478661E0;-2.415645599E0;4.972543240E0;5.951729774E0;8.123091606E0
5.698834443E0;-6.176775098E-1;5.156888962E0;5.350811005E0;7.456956999E0
5.701190328E0;1.912884951E0;5.245470524E0;4.713980675E0;7.307236390E0
5.703546318E0;1.826697350E0;6.102557659E0;5.642890930E0;8.510008886E0
5.705901734E0;2.458739519E0;5.089854240E0;6.140863419E0;8.346389623E0
5.708257359E0;1.381394982E0;5.362781525E0;8.168664932E0;9.868878586E0
5.710613453E0;-1.481947184E0;5.274199486E0;1.030420113E1;1.167004321E1
5.712968870E0;-2.219329596E0;2.865736246E0;9.717646599E0;1.037162106E1
5.715324339E0;-5.120977402E0;4.572728634E0;1.181966591E1;1.366889750E1
5.717679964E0;-4.986907959E0;3.682123899E0;1.171432495E1;1.325340320E1
5.720035641E0;-2.667026043E0;3.404408455E0;1.073274517E1;1.157129395E1
5.722391526E0;-1.752480268E0;4.742709637E0;1.015097904E1;1.134049634E1
5.724747620E0;9.767923355E-1;5.549520969E0;9.035328865E0;1.064840241E1
5.727103609E0;2.501833200E0;3.993356705E0;5.944547176E0;7.585756934E0
5.729459391E0;1.656716347E0;6.380273342E0;7.117655754E0;9.701217470E0
5.731814964E0;1.276054621E0;5.441786766E0;6.564619064E0;8.621808515E0
5.734170120E0;5.889483094E-1;5.039577961E0;6.674747467E0;8.384298413E0
5.736525901E0;-1.649534106E0;5.034789562E0;7.543805122E0;9.218408997E0
5.738881266E0;-2.834612846E0;4.216008186E0;7.852643967E0;9.352741431E0
5.741236526E0;-4.239948750E0;4.333318710E0;9.243615150E0;1.105437640E1
5.743592411E0;-4.359653950E0;4.242342949E0;1.021322536E1;1.188755772E1
5.745948193E0;-2.437192678E0;3.502566576E0;9.811017036E0;1.069878199E1
5.748303505E0;-9.456689954E-1;4.505693913E0;1.032096004E1;1.130122930E1
5.750659026E0;6.871063709E-1;4.929449558E0;1.067049789E1;1.177417145E1
5.753014286E0;2.784336805E0;4.024479866E0;9.138275146E0;1.036614886E1
5.755370016E0;2.197782755E0;5.470515728E0;9.159821510E0;1.089307677E1
5.757725380E0;1.230566740E0;5.690773010E0;8.654666901E0;1.043084134E1
5.760080953E0;1.276054621E0;3.988568544E0;6.370697021E0;7.623829416E0
5.762436266E0;-2.051742554E0;6.440125942E0;7.692239285E0;1.023989330E1
5.764791526E0;-3.184151411E0;4.745103836E0;5.743443012E0;8.101973109E0
5.767146839E0;-3.332585573E0;3.500172377E0;3.969415903E0;6.254086335E0
5.769502307E0;-5.334052086E0;6.377879143E0;6.643624306E0;1.064270633E1
5.771856943E0;-3.093175650E0;4.168126106E0;6.291691780E0;8.156371515E0
5.774212828E0;-7.565352321E-1;4.795379639E0;7.371430397E0;8.826437420E0
5.776568661E0;1.604046226E-1;5.003666401E0;8.522992134E0;9.884523358E0
5.778924547E0;2.916012287E0;4.869596958E0;9.502178192E0;1.106831029E1
5.781280901E0;2.887283087E0;4.534422874E0;1.125705242E1;1.247471938E1
5.783636786E0;2.741243124E0;4.845655918E0;1.270069408E1;1.386731500E1
5.785992568E0;1.379000902E0;3.741976500E0;1.195852375E1;1.260596374E1
5.788347776E0;-1.055797577E0;3.995750904E0;1.174544907E1;1.245135766E1
5.790703141E0;-3.330191374E0;3.636636019E0;1.081414413E1;1.188532749E1
5.793058349E0;-4.555970192E0;3.514537096E0;9.933115959E0;1.147935660E1
5.795413453E0;-4.290225029E0;3.859287262E0;8.039383888E0;9.896050842E0
5.797769286E0;-3.172180891E0;4.479358673E0;6.432943344E0;8.456367175E0
5.800124599E0;-9.743981957E-1;5.305323124E0;5.951729774E0;8.032371543E0
5.802479339E0;1.431671023E0;4.709192276E0;4.570334435E0;6.716705342E0
5.804834807E0;2.269605637E0;6.066646099E0;5.480092049E0;8.484498424E0
5.807190797E0;2.492256880E0;5.413057327E0;5.559097290E0;8.149607148E0
5.809546057E0;1.845850110E0;5.451363087E0;7.304395199E0;9.299393064E0
5.811901161E0;1.891338080E-1;4.864808559E0;8.642696381E0;9.919593472E0
5.814256422E0;-1.920067191E0;4.362048149E0;1.011985588E1;1.118595571E1
5.816611526E0;-3.768311501E0;3.947868824E0;1.085244942E1;1.214748938E1
5.818966266E0;-4.153761387E0;3.722823620E0;1.121156502E1;1.252247338E1
5.821321995E0;-3.390043974E0;3.873651743E0;1.102721882E1;1.216951646E1
5.823677672E0;-1.017491937E0;4.385989189E0;1.022758961E1;1.117478323E1
5.826032880E0;1.204231739E0;5.166465282E0;9.404020309E0;1.079713553E1
5.828388089E0;2.470710039E0;4.117849827E0;6.799240589E0;8.324107633E0
5.830743557E0;1.891337991E0;5.554309368E0;7.151173115E0;9.250231828E0
5.833099911E0;1.709386587E0;5.827236652E0;7.270877838E0;9.473349674E0
5.835455901E0;1.007915616E0;4.625398636E0;6.923733711E0;8.387389042E0
5.837811474E0;-3.662971258E-1;5.295746326E0;8.151906013E0;9.727932688E0
5.840166943E0;-1.343089461E0;4.134608746E0;7.979531288E0;9.086902572E0
5.842521995E0;-2.805883884E0;4.369230270E0;9.557242393E0;1.087676605E1
5.844877672E0;-3.641424179E0;4.369230270E0;1.033053589E1;1.179279928E1
5.847232984E0;-1.781209469E0;3.275127172E0;9.954662323E0;1.062988557E1
5.849588766E0;-4.644551575E-1;4.565546513E0;1.066092205E1;1.160668741E1
5.851944599E0;5.961306095E-1;5.836812973E0;1.114213562E1;1.259249553E1
5.854300380E0;4.790591717E0;1.742903948E0;7.366641998E0;8.958509781E0
5.856655484E0;2.465921789E-1;6.073828697E0;1.044784737E1;1.208758526E1
5.859010901E0;-4.436264992E0;1.160419655E1;1.658152771E1;2.071919124E1
5.861367099E0;5.305323124E0;-2.528168201E0;3.057264090E0;6.624571806E0
5.863722776E0;1.010309696E0;8.025018692E0;5.954123497E0;1.004356696E1
5.866077516E0;-8.692973137E0;1.400308418E1;1.481228924E1;2.215982990E1
5.868432411E0;3.548054457E0;-4.989301682E0;9.217280149E-1;6.191236083E0
5.870787255E0;-3.016564369E0;8.242881775E0;8.149512291E0;1.197745011E1
5.873141786E0;-9.765528679E0;1.213808060E1;1.114931774E1;1.915739641E1
5.875496578E0;8.894077301E0;-3.287097692E0;-2.030195713E0;9.696974627E0
5.877852203E0;3.945474863E0;8.123177528E0;6.715446949E0;1.125388878E1
5.880207307E0;-1.314360261E0;1.256422997E1;1.159940910E1;1.715032679E1
5.882562307E0;8.786342621E0;-1.539405465E0;-1.199443460E0;9.000458347E0
5.884917620E0;2.872918546E-1;8.374557495E0;5.259835243E0;9.893513867E0
5.887272880E0;-3.813799381E0;9.521330833E0;9.186157227E0;1.376903378E1
5.889628036E0;4.132214546E0;-4.189672768E-1;2.779548645E0;4.997661584E0
5.891983922E0;-3.562418938E0;6.631653786E0;8.728883743E0;1.152662449E1
5.894339130E0;-6.210292339E0;5.817659855E0;9.533301353E0;1.277876097E1
5.896693922E0;6.416184902E-1;-2.848977447E-1;4.792985916E0;4.844125825E0
5.899048714E0;-2.152294874E0;7.062591553E0;1.157067966E1;1.372564026E1
5.901403766E0;1.232960820E0;4.742709637E0;1.134563446E1;1.235867745E1
5.903758401E0;6.181562901E0;9.600335956E-1;8.056142807E0;1.019974614E1
5.906112932E0;-4.955784380E-1;6.385061264E0;1.304065609E1;1.452836249E1
5.908468193E0;-1.077344418E-1;2.336640358E0;1.101285458E1;1.125852836E1
5.910823141E0;-9.265162349E-1;2.669420242E0;1.228172684E1;1.260258112E1
5.913178141E0;-3.749158621E0;4.735527515E0;1.487932396E1;1.605850842E1
5.915532411E0;-1.580105126E-1;1.788391829E0;1.190585327E1;1.204045908E1
5.917887620E0;-2.422827959E0;4.745103836E0;1.310769081E1;1.414912238E1
5.920243245E0;-2.013437033E0;4.134608746E0;1.182445431E1;1.268726282E1
5.922598245E0;8.882106543E-1;3.164998531E0;8.745642662E0;9.343040161E0
5.924953349E0;3.351738453E-1;7.246936798E0;9.631459236E0;1.205800321E1
5.927308401E0;3.277521133E0;5.791325092E0;6.713053226E0;9.452336998E0
5.929664026E0;4.206431389E0;5.159282684E0;4.441053391E0;8.002200826E0
5.932018974E0;-6.464067101E-2;7.421706200E0;6.303662300E0;9.737661923E0
5.934374234E0;-2.418039739E-1;6.705870628E0;5.992429256E0;8.996464775E0
5.936729599E0;-4.141790867E-1;5.247864723E0;4.797773838E0;7.122517973E0
5.939085641E0;-2.097230434E0;5.872724533E0;6.248597622E0;8.827923945E0
5.941441266E0;-1.338301182E0;4.129820347E0;6.334785461E0;7.679581564E0
5.943796578E0;-1.817121029E0;5.587826729E0;8.762401581E0;1.055013829E1
5.946151995E0;-7.421706319E-1;2.781942844E0;7.280454636E0;7.829115080E0
5.948506995E0;5.937365294E-1;4.663704395E0;8.822254181E0;9.996740998E0
5.950862099E0;2.633508742E-1;5.434604168E0;1.095060825E1;1.222784107E1
5.953217464E0;4.596669674E0;2.044560432E0;8.422439575E0;9.810560017E0
5.955572099E0;1.797968149E0;5.623738289E0;1.136957550E1;1.281118140E1
5.957926891E0;9.504572153E-1;4.733133316E0;1.114213562E1;1.214302706E1
5.960282151E0;2.655055523E0;2.260029316E0;9.044905663E0;9.693676845E0
5.962637047E0;-2.006254673E0;6.595742226E0;1.243734360E1;1.422028091E1
5.964992724E0;-1.297601581E0;3.919139624E0;1.034968948E1;1.114268808E1
5.967347932E0;-1.963160932E-1;2.123565674E0;7.311577797E0;7.616248490E0
5.969703036E0;-3.270339012E0;6.535889626E0;9.846928596E0;1.226274738E1
5.972058036E0;-1.192261219E0;4.189672947E0;7.756880283E0;8.896293495E0
5.974412776E0;1.027068377E0;3.926321983E0;6.763329029E0;7.887553063E0
5.976767307E0;-2.011042982E-1;6.610106945E0;8.333857536E0;1.063894441E1
5.979122203E0;2.753213644E0;3.605512857E0;5.530368328E0;7.152963175E0
5.981477880E0;1.797968149E0;5.925394535E0;8.041777611E0;1.014954073E1
5.983833297E0;4.764256477E-1;5.362781525E0;9.159821510E0;1.062491116E1
5.986188609E0;1.086920857E0;4.151367188E0;9.030540466E0;9.998295234E0
5.988543505E0;-1.450823903E0;4.335712910E0;9.219674110E0;1.029104888E1
5.990898297E0;-2.932770967E0;4.927055359E0;1.034250641E1;1.182558493E1
5.993253036E0;-2.693361044E0;2.971076488E0;8.987446785E0;9.841528790E0
5.995608089E0;-2.607173681E0;5.020425320E0;9.918751717E0;1.141856649E1
5.997963505E0;-1.333513021E0;4.766650677E0;8.642696381E0;9.959689572E0
6.000318974E0;1.371818662E0;4.596669674E0;6.827969551E0;8.344604647E0
6.002673401E0;1.604046226E0;5.595008850E0;6.863881111E0;8.999441773E0
6.005028870E0;2.899253607E0;5.817659855E0;6.303662300E0;9.054667087E0
6.007383870E0;2.944741488E0;5.372357845E0;5.695560932E0;8.364995253E0
6.009739859E0;1.795574069E0;6.143257618E0;6.787270069E0;9.329026497E0
6.012095172E0;6.488007903E-1;5.010848999E0;7.184690475E0;8.783468984E0
6.014450380E0;-1.556164265E0;5.101824284E0;8.767189980E0;1.026225503E1
6.016805068E0;-3.327797413E0;4.261496067E0;8.961112022E0;1.046595017E1
6.019160536E0;-3.825769901E0;4.330924511E0;9.727223396E0;1.131425196E1
6.021515745E0;-3.112328529E0;4.302195549E0;1.021083164E1;1.150897729E1
6.023870849E0;-1.130014658E0;3.756340981E0;9.983391762E0;1.072637598E1
6.026226578E0;6.081010699E-1;5.199982643E0;1.059388733E1;1.181693933E1
6.028581943E0;2.470710039E0;5.444180489E0;1.016294956E1;1.179105818E1
6.030938505E0;4.120244026E0;4.146579266E0;8.008260727E0;9.914775354E0
6.033293714E0;2.863342047E0;5.796113014E0;9.078422546E0;1.114501726E1
6.035649286E0;1.553770065E0;5.470515728E0;9.394443512E0;1.098163524E1
6.038004182E0;5.554308891E-1;3.988568544E0;8.652273178E0;9.543532556E0
6.040358609E0;-2.054136753E0;5.058730602E0;9.631459236E0;1.107137029E1
6.042714026E0;-3.227245092E0;4.244737148E0;9.418384552E0;1.082307128E1
6.045069443E0;-3.399620295E0;4.029268265E0;9.336985588E0;1.072248669E1
6.047424443E0;-3.571995497E0;4.733133316E0;9.588365555E0;1.127379514E1
6.049779807E0;-1.769238949E0;4.137002945E0;8.147118568E0;9.307015676E0
6.052134807E0;1.244931370E-1;4.790591717E0;7.852643967E0;9.199417634E0
6.054490120E0;1.441247463E0;5.731472492E0;8.226123810E0;1.012897251E1
6.056845432E0;3.339767694E0;5.161676884E0;7.452829361E0;9.661346800E0
6.059200589E0;3.124298811E0;4.996484280E0;6.792058468E0;8.992116350E0
6.061555589E0;1.127620578E0;6.361120701E0;7.871796608E0;1.018334751E1
6.063910432E0;4.788197577E-2;4.445841312E0;6.804028988E0;8.127890755E0
6.066265484E0;-1.891337991E0;5.267017365E0;7.761668205E0;9.568809991E0
6.068620380E0;-3.708459139E0;5.353204727E0;7.974742889E0;1.029592124E1
6.070975484E0;-2.441980839E0;3.583965778E0;6.265356541E0;7.619893287E0
6.073331161E0;-2.530562401E0;5.053942680E0;7.369036198E0;9.287021975E0
6.075686005E0;-2.013437033E0;5.463333607E0;8.664243698E0;1.043892052E1
6.078040745E0;1.086920857E0;4.010115623E0;7.984319687E0;9.000654705E0
6.080395536E0;1.558558345E0;5.525579929E0;9.087999344E0;1.074955207E1
6.082750953E0;2.470710039E0;4.668492794E0;9.095181465E0;1.051767840E1
6.085105745E0;2.848977566E0;4.608640194E0;1.032335377E1;1.165881086E1
6.087460172E0;1.192261219E0;5.046760082E0;1.165926075E1;1.276047160E1
6.089815484E0;-2.154688910E-2;4.000539303E0;1.116607666E1;1.186111491E1
6.092170328E0;-2.425222158E0;3.842528582E0;1.079499149E1;1.171232555E1
6.094526266E0;-4.196855068E0;4.328530788E0;1.117086506E1;1.269401424E1
6.096881630E0;-2.511409521E0;2.798701525E0;8.831830025E0;9.599017116E0
6.099236682E0;-2.181024075E0;4.967754841E0;8.879712105E0;1.040599545E1
6.101591839E0;-8.235700130E-1;5.314899445E0;7.900526047E0;9.557443983E0
6.103947099E0;2.200176716E0;4.548787594E0;6.083405018E0;7.908227536E0
6.106301891E0;1.441247463E0;5.657255650E0;6.128892899E0;8.464340724E0
6.108657724E0;1.390971422E0;6.521524906E0;6.741782188E0;9.482442495E0
6.111013089E0;1.936825871E0;4.266283989E0;5.185617924E0;6.988784357E0
6.113368036E0;-2.944741547E-1;6.655594826E0;7.931649208E0;1.035831630E1
6.115723089E0;-1.247325420E0;4.450629711E0;7.471982479E0;8.786037087E0
6.118079182E0;-2.099624634E0;4.479358673E0;8.549326897E0;9.877452511E0
6.120434859E0;-3.849710941E0;4.462600231E0;9.377684593E0;1.107592179E1
6.122790693E0;-2.769972324E0;4.433870792E0;9.552453995E0;1.088950569E1
6.125145901E0;-1.683051467E0;3.861681461E0;9.042510986E0;9.975582734E0
6.127500380E0;-3.806616962E-1;4.879173279E0;9.370502472E0;1.057154444E1
6.129855849E0;8.044171929E-1;5.118583202E0;8.992235184E0;1.037821153E1
6.132211526E0;1.584893346E0;3.744370461E0;6.990768433E0;8.087214622E0
6.134567047E0;5.027607679E-1;5.417845726E0;7.910102367E0;9.600809349E0
6.136922516E0;3.208092451E-1;5.077883720E0;8.022624969E0;9.500017529E0
6.139277620E0;6.104952097E-1;4.204037666E0;8.422439575E0;9.433139748E0
6.141632984E0;-8.235700130E-1;4.848050117E0;9.564424515E0;1.075453736E1
6.143988870E0;-1.477158904E0;3.545660257E0;9.190945625E0;9.961284384E0
6.146344599E0;-2.125959635E0;3.923928022E0;1.009591484E1;1.103831563E1
6.148700484E0;-3.014170408E0;4.397959709E0;1.098412514E1;1.220976158E1
6.151056266E0;-1.592075706E0;3.449896336E0;1.011267281E1;1.080289966E1
6.153411839E0;-5.913423896E-1;3.753946781E0;9.473448753E0;1.020725397E1
6.155767411E0;-5.434604287E-1;5.334052086E0;1.019407272E1;1.151809792E1
6.158122880E0;1.429276943E0;3.964627504E0;8.233305931E0;9.249239449E0
6.160478505E0;1.484341264E0;4.668492794E0;7.493529320E0;8.952713311E0
6.162834495E0;1.963160932E-1;6.176774979E0;8.156694412E0;1.023341355E1
6.165191266E0;9.001811743E-1;4.218401909E0;6.047493458E0;7.428150371E0
6.167546891E0;-1.141985178E0;5.568673611E0;6.909368992E0;8.947269740E0
6.169902464E0;-2.860948086E0;5.556703091E0;6.847122669E0;9.270655966E0
6.172258557E0;-2.202570915E0;3.445108175E0;4.912690639E0;6.391761752E0
6.174614443E0;-3.899986982E0;5.595008850E0;6.916551590E0;9.713532230E0
6.176970328E0;-3.430743456E0;5.049154282E0;7.986713409E0;1.005244004E1
6.179326161E0;-3.279915452E-1;3.571995497E0;7.436070919E0;8.256020894E0
6.181681734E0;-1.843456030E-1;5.391510487E0;9.720041275E0;1.111672483E1
6.184037151E0;1.872185230E0;5.233500004E0;1.033293056E1;1.173303260E1
6.186392984E0;3.212880611E0;3.471443176E0;1.013422012E1;1.118373538E1
6.188748505E0;1.812332749E0;5.812871933E0;1.252592468E1;1.392741251E1
6.191103661E0;4.165731966E-1;3.691700220E0;1.117565346E1;1.177698662E1
6.193458974E0;-9.432749152E-1;3.390043974E0;1.030180740E1;1.088620234E1
6.195814286E0;-4.180096626E0;4.026874065E0;1.014619064E1;1.168905929E1
6.198169964E0;-4.792985916E0;3.950263023E0;9.322620392E0;1.120216688E1
6.200526057E0;-3.856893063E0;3.715641260E0;7.457617760E0;9.181376624E0
6.202881995E0;-2.829824686E0;4.761862278E0;6.854304790E0;8.812759742E0
6.205238193E0;-4.596669674E-1;4.486541271E0;5.506427288E0;7.117660274E0
6.207593818E0;9.887627959E-1;5.156888962E0;5.523185730E0;7.620809421E0
6.209949755E0;1.654322267E0;5.544732571E0;6.325209141E0;8.572579082E0
6.212304755E0;2.087654114E0;5.422633648E0;7.050621033E0;9.136438711E0
6.214660432E0;8.810283542E-1;4.905508518E0;8.175847054E0;9.575212782E0
6.217016109E0;-6.272538900E-1;4.728344917E0;9.540483475E0;1.066637324E1
6.219371786E0;-2.985441208E0;3.988568544E0;1.011506748E1;1.127546577E1
6.221727255E0;-4.397959709E0;4.242342949E0;1.101285458E1;1.259454204E1
6.224082828E0;-3.504960537E0;3.296674013E0;1.014619064E1;1.122933624E1
6.226438609E0;-2.860948086E0;4.735527515E0;1.046700001E1;1.183927084E1
6.228793766E0;-1.867397130E-1;5.192800045E0;9.382472992E0;1.072524328E1
6.231149391E0;1.934431791E0;3.978992224E0;6.729811668E0;8.053866808E0
6.233504807E0;1.491523504E0;5.623738289E0;6.866275311E0;8.999822851E0
6.235860016E0;1.189867139E0;5.884695053E0;7.249330997E0;9.412662726E0
6.238215849E0;1.570528746E0;4.165731907E0;6.447308064E0;7.835028023E0
6.240571109E0;-3.016564548E-1;5.640496731E0;8.305129051E0;1.004397175E1
6.242926734E0;-1.577711105E0;4.297407150E0;8.307522774E0;9.485347394E0
6.245282307E0;-2.245664597E0;3.864075422E0;9.131093025E0;1.016616684E1
6.247637672E0;-4.503299713E0;4.520058632E0;1.065134525E1;1.241619080E1
6.249993557E0;-2.954317808E0;3.279915333E0;1.001690960E1;1.094642938E1
6.252349078E0;-1.244931340E0;3.986174583E0;1.014379692E1;1.096977930E1
6.254704964E0;-1.436459273E-2;5.039577961E0;1.073035049E1;1.185487132E1
6.257060536E0;2.927982807E0;4.177702427E0;9.030540466E0;1.037193049E1
6.259416474E0;2.293546677E0;5.255046844E0;8.681002617E0;1.040363783E1
6.261772047E0;1.288025141E0;5.405875206E0;7.972349167E0;9.718068056E0
6.264127568E0;9.408808351E-1;4.515270233E0;6.270144939E0;7.783806240E0
6.266483453E0;-1.865002990E0;6.401820183E0;7.426494598E0;9.980699366E0
6.268839443E0;-1.627987146E0;3.797040701E0;4.778621197E0;6.316888536E0
6.271195328E0;-2.769972324E0;4.888749599E0;5.324475765E0;7.740972904E0
6.273550953E0;-4.792985916E0;5.934970856E0;7.352277279E0;1.059493154E1
6.275906630E0;-1.946402311E0;3.229639292E0;6.284509182E0;7.328990897E0
6.278262307E0;-1.560952425E0;5.671619892E0;8.664243698E0;1.047248602E1
6.280617620E0;7.254119515E-1;4.517664433E0;8.949141502E0;1.005100234E1
6.282973036E0;3.686912060E0;4.388382912E0;1.029223061E1;1.178054481E1
6.285328661E0;2.626326323E0;5.049154282E0;1.199922276E1;1.328054576E1
6.287684182E0;2.453951359E0;5.216741085E0;1.288264561E1;1.411378130E1
6.290039339E0;1.501099944E0;2.468315840E0;1.025392532E1;1.065311544E1
6.292394755E0;-1.759662628E0;5.336446285E0;1.226017952E1;1.348651450E1
6.294750484E0;-2.856159925E0;3.564813137E0;1.038560009E1;1.134575830E1
6.297106370E0;-2.236088276E0;3.074022770E0;8.472715378E0;9.286367031E0
6.299461526E0;-3.617483377E0;5.329263687E0;8.288370132E0;1.049687177E1
