"Time (s)";"Peak-Frequency"
3.169770343E1;1.655167882E0
3.183805488E1;1.655166356E0
3.197812603E1;3.310331143E0
3.211801707E1;1.655173359E0
3.225744301E1;1.655176311E0
3.239732426E1;1.655178434E0
3.253795509E1;1.655179148E0
3.267930061E1;4.965541565E0
3.282161707E1;4.965554784E0
3.295452468E1;3.310376779E0
3.309446181E1;3.310377599E0
3.322505509E1;1.655192002E0
3.336138400E1;3.310378402E0
3.349944290E1;3.310372747E0
3.363875155E1;1.655186971E0
3.377914733E1;1.655183242E0
3.391744618E1;3.310357386E0
3.406628624E1;3.310349483E0
3.420228327E1;4.965521548E0
3.433990118E1;3.310339225E0
3.447977191E1;3.310337708E0
3.462772389E1;1.655167926E0
3.474270801E1;1.655165456E0
3.488127686E1;1.655168185E0
3.500566582E1;1.655167391E0
3.514004509E1;1.655164153E0
3.527838587E1;1.655163716E0
3.541662582E1;1.655160612E0
3.555802473E1;1.655157847E0
3.569747129E1;1.655153663E0
3.583723546E1;3.310303134E0
3.597644921E1;1.655149444E0
3.611417306E1;1.655147821E0
3.625427884E1;1.655143084E0
3.638934770E1;1.655135574E0
3.652259285E1;4.965392298E0
3.666001420E1;3.310254396E0
3.679803233E1;1.655121204E0
3.693755686E1;1.655117624E0
3.707420608E1;1.655117213E0
3.720541306E1;1.655114600E0
3.734145009E1;3.310228469E0
3.747912384E1;1.655109837E0
3.761734056E1;1.655105511E0
3.775746848E1;3.310204868E0
3.789801900E1;3.310195467E0
3.803843332E1;1.655098982E0
3.817837452E1;4.965290872E0
3.831714900E1;4.965277520E0
3.845808509E1;4.965255793E0
3.861369775E1;6.620320650E0
3.873948874E1;6.620293893E0
